Date,AAPL,AI,AMZN,GOOG,GOOGL,META,MSFT,NVDA,PINS,TSLA,TSM
2024-07-12,1.8432877096718603,2.6811202460152437,2.2662550242923585,2.082274304725683,2.076638258758544,3.999278528624083,1.8931045342958128,9.028292649779003,1.8038445616647747,2.2962997153692357,2.530730908993472
2024-07-15,1.8741504315057944,2.7624210268048826,2.2456304113961214,2.0979934096318176,2.0930205681176415,3.9775534083620343,1.8948158777258812,8.972407000096267,1.806902652389577,2.337095309489111,2.5019587231507763
2024-07-16,1.8775086583288472,2.749774288457284,2.2491261356192003,2.068004529666098,2.0637342066958038,3.9264872288985373,1.876283435921589,8.827104737293197,1.7806902319082687,2.373358012766426,2.513035206724338
2024-07-17,1.8300152349987113,2.6964770735654224,2.1898158161740855,2.035897450727463,2.031193881212077,3.7036235220953055,1.851239609416274,8.242403166078907,1.7780691065175496,2.2987974422542696,2.3125759796192207
2024-07-18,1.7924361815206633,2.551038893372489,2.141109306145592,1.9979933926209037,1.993828511727925,3.814734762326986,1.8380916259768814,8.458959125910662,1.7894277054020382,2.305550409301848,2.3216263400135624
2024-07-19,1.7934756384897983,2.5140018690983323,2.1338849398045037,1.999888578515318,1.9934919006600127,3.822270456230339,1.8244844394808903,8.23821192889047,1.78156399592299,2.2127659604500933,2.239227434903321
2024-07-22,1.7906772788065766,2.5338753396872566,2.127126587053197,2.0440358120559408,2.0384873493051234,3.90732725864547,1.848818762234402,8.630108594960882,1.7955438868516431,2.326641980175854,2.287586233904894
2024-07-23,1.7990724798582336,2.5636856317200873,2.1721044549636805,2.0468228801552213,2.0398337935767725,3.9176688376659436,1.856791062290799,8.563744319342002,1.783311523952433,2.2791860162865345,2.2939350280215103
2024-07-24,1.7473414393489974,2.390243885629377,2.1070846244941257,1.943924203451208,1.9370511620572552,3.6978515064384716,1.7902161725457078,7.981138899686983,1.6955003236409911,1.9980574333206083,2.158584434509639
2024-07-25,1.7389462382973402,2.4245709929998407,2.095665424645327,1.88584179952332,1.877019677108487,3.634840559780075,1.7463894761614063,7.843520927039416,1.6548712135503916,2.037465338657959,2.1650682347994383
2024-07-26,1.742704143645145,2.504968410721953,2.12654393671603,1.880490506294123,1.8738778596638324,3.7333655618274855,1.775064637129274,7.898009142349303,1.640454357287655,2.0333025546191608,2.187491626525518
